,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bytree,param_xgbclassifier__gamma,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__min_child_weight,param_xgbclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2466,0.10054230690002441,0.007859246343982973,0.01559138298034668,0.0016235220378533067,0.7,0.2,0.001,6,5,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100}",0.8111888111888111,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8075642667191965,0.009910016768801034,2790
2467,0.15371255874633788,0.0019378744558380479,0.015590858459472657,0.0004902324860960782,0.7,0.2,0.001,6,5,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8169014084507042,0.8098591549295775,0.810371318822023,0.011253046116629912,2702
2468,0.3372072696685791,0.002651482941577248,0.01699070930480957,0.0006324097532533071,0.7,0.2,0.001,6,5,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 500}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8309859154929577,0.823943661971831,0.8160051216389246,0.014427212313447681,2419
2469,0.09014897346496582,0.000979121731856935,0.014791727066040039,0.0007489023973950261,0.7,0.2,0.001,6,7,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 100}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8089628681177977,0.010778281949160067,2751
2470,0.14691572189331054,0.002606413176764173,0.016191482543945312,0.0007485831449705709,0.7,0.2,0.001,6,7,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 200}",0.8181818181818182,0.8111888111888111,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8075642667191965,0.009910016768801034,2790
2471,0.3166188716888428,0.00537843328356064,0.016590976715087892,0.0004899990934473083,0.7,0.2,0.001,6,7,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 500}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8089628681177977,0.010778281949160067,2751
2472,0.11453418731689453,0.0019584180683485976,0.015791702270507812,0.0003999714630808357,0.7,0.2,0.001,9,1,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100}",0.8811188811188811,0.8391608391608392,0.8380281690140845,0.8309859154929577,0.7887323943661971,0.835605239830592,0.02935440755665096,921
2473,0.19348912239074706,0.0013548070537797838,0.01639103889465332,0.0004896883601435509,0.7,0.2,0.001,9,1,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200}",0.8671328671328671,0.8461538461538461,0.8450704225352113,0.8380281690140845,0.795774647887324,0.8384319905446667,0.023440341741057108,687
2474,0.4455446243286133,0.006848923715057669,0.017390632629394533,0.0010199171467776857,0.7,0.2,0.001,9,1,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 500}",0.8741258741258742,0.8461538461538461,0.8380281690140845,0.8450704225352113,0.8098591549295775,0.8426474933517187,0.020520559669682737,401
2475,0.10234107971191406,0.002152803004912094,0.01599154472351074,0.0008931366260751109,0.7,0.2,0.001,9,3,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100}",0.8461538461538461,0.8251748251748252,0.7746478873239436,0.8309859154929577,0.8309859154929577,0.8215896779277061,0.02448004047087508,2103
2476,0.17070131301879882,0.0019382674881681875,0.014992141723632812,0.0006323349151330292,0.7,0.2,0.001,9,3,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200}",0.8531468531468531,0.8321678321678322,0.7887323943661971,0.8309859154929577,0.8309859154929577,0.8272037821333595,0.02100638697437931,1617
2477,0.38158130645751953,0.005806958454046494,0.01659083366394043,0.000489687942252476,0.7,0.2,0.001,9,3,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 500}",0.8531468531468531,0.8321678321678322,0.7887323943661971,0.8450704225352113,0.8309859154929577,0.8300206835418104,0.02223321437562054,1357
2478,0.09494543075561523,0.0008937226575715006,0.015591859817504883,0.0004900773317319323,0.7,0.2,0.001,9,5,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100}",0.8111888111888111,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8075642667191965,0.009910016768801034,2790
2479,0.15551047325134276,0.0025759779578431586,0.016191816329956053,0.00039966221264598655,0.7,0.2,0.001,9,5,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8169014084507042,0.8098591549295775,0.810371318822023,0.011253046116629912,2702
2480,0.3406050682067871,0.0034858820885124743,0.0167905330657959,0.0004000188483286684,0.7,0.2,0.001,9,5,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 500}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8309859154929577,0.823943661971831,0.8160051216389246,0.014427212313447681,2419
2481,0.08994755744934083,0.0018973298191382823,0.015191888809204102,0.00039978030187482947,0.7,0.2,0.001,9,7,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 100}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8089628681177977,0.010778281949160067,2751
2482,0.14771499633789062,0.002226032254241319,0.015392160415649414,0.0007994896238708865,0.7,0.2,0.001,9,7,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 200}",0.8181818181818182,0.8111888111888111,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8075642667191965,0.009910016768801034,2790
2483,0.3188175678253174,0.005251183592942235,0.016390895843505858,0.0007992510916781774,0.7,0.2,0.001,9,7,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 500}",0.8181818181818182,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8089628681177977,0.010778281949160067,2751
2484,0.08415203094482422,0.0007477421729176473,0.01539163589477539,0.0007996322910411246,0.7,0.2,0.01,3,1,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100}",0.8531468531468531,0.8321678321678322,0.8028169014084507,0.823943661971831,0.852112676056338,0.832837584950261,0.018787162568530726,1088
2485,0.1333238124847412,0.0030699232436680796,0.015591669082641601,0.0007999187912022905,0.7,0.2,0.01,3,1,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200}",0.8461538461538461,0.8321678321678322,0.8028169014084507,0.823943661971831,0.8380281690140845,0.8286220821432089,0.014806785814873793,1469
2486,0.2786402702331543,0.0027838120314337255,0.015990734100341797,0.0008934029827349734,0.7,0.2,0.01,3,1,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 500}",0.8461538461538461,0.8321678321678322,0.8028169014084507,0.8380281690140845,0.8098591549295775,0.8258051807347583,0.016653466218401237,1719
2487,0.08255362510681152,0.0013563045937261264,0.015390539169311523,0.0004900572096040241,0.7,0.2,0.01,3,3,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100}",0.8391608391608392,0.8251748251748252,0.7816901408450704,0.8309859154929577,0.852112676056338,0.825824879346006,0.02384881584963148,1689
2488,0.13292326927185058,0.0026062669132590555,0.016192054748535155,0.0007476019361707252,0.7,0.2,0.01,3,3,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200}",0.8461538461538461,0.8251748251748252,0.7816901408450704,0.8380281690140845,0.8380281690140845,0.8258150300403821,0.02306254399170942,1700
2489,0.2744422912597656,0.0027267745070641536,0.01579108238220215,0.0007481117246687262,0.7,0.2,0.01,3,3,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 500}",0.8391608391608392,0.8321678321678322,0.8098591549295775,0.8450704225352113,0.823943661971831,0.8300403821530582,0.012313105397902155,1315
2490,0.08215203285217285,0.00040047266316123233,0.015592145919799804,0.0004892405803346039,0.7,0.2,0.01,3,5,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100}",0.8111888111888111,0.7972027972027972,0.7816901408450704,0.8169014084507042,0.8098591549295775,0.8033684625233921,0.01260470250554426,2854
2491,0.12972564697265626,0.0009784404687950853,0.015791559219360353,0.0007477295413146714,0.7,0.2,0.01,3,5,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200}",0.8181818181818182,0.8111888111888111,0.8028169014084507,0.8450704225352113,0.823943661971831,0.8202403230572244,0.014282797279106177,2138
2492,0.26784701347351075,0.0016719450107239092,0.016190814971923827,0.00040004288555561536,0.7,0.2,0.01,3,5,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 500}",0.8391608391608392,0.8391608391608392,0.8098591549295775,0.8450704225352113,0.823943661971831,0.8314389835516597,0.01286031948128666,1223
2493,0.08095302581787109,0.001548681553348365,0.014992380142211914,0.0006330893988683442,0.7,0.2,0.01,3,7,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 100}",0.8321678321678322,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8117600709150004,0.014108269969879664,2673
2494,0.12852697372436522,0.0013566702756669484,0.01579151153564453,0.0007484176437540211,0.7,0.2,0.01,3,7,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 200}",0.8321678321678322,0.8111888111888111,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8103614695163991,0.013744260460789276,2734
2495,0.28223819732666017,0.03256763828248515,0.016391420364379884,0.0010194968528688302,0.7,0.2,0.01,3,7,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 500}",0.8321678321678322,0.8251748251748252,0.8169014084507042,0.8380281690140845,0.823943661971831,0.8272431793558553,0.007248245811048557,1560
2496,0.10414080619812012,0.0013257487773868774,0.015391254425048828,0.0004891816281220642,0.7,0.2,0.01,6,1,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100}",0.8531468531468531,0.8391608391608392,0.8028169014084507,0.8380281690140845,0.795774647887324,0.8257854821235103,0.022385861851042244,1742
2497,0.17749838829040526,0.002937773056805784,0.016191530227661132,0.0007480609939747424,0.7,0.2,0.01,6,1,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200}",0.8671328671328671,0.8391608391608392,0.8169014084507042,0.8450704225352113,0.8380281690140845,0.8412587412587413,0.01607555134771622,457
